Date Time,Latitude,Longitude,Technology_Detail,LTE PDSCH Modulation,LTE PDSCH Phy Throughput (kbps),Local Operator,LTE Serving Cell RSRP (dBm),LTE Serving Cell Identity,NR PDSCH Phy Throughput Total (Kbps),Multi RAT Connectivity Mode,MR-DC Cell 1 SINR (dB),LTE Serving Cell DL EARFCN,Multi_RAT_Phy_Throughput_DL_kbps,LTE Serving Cell Frequency Band,LTE Serving Cell RS SINR (dB),NR Serving Beam 1 NRARFCN DL,NR Serving Beam 1 Cell Identity,NR Serving Beam 1 Band,NR Serving Beam 1 Bandwidth DL,NR Serving Cell SS RSRQ Top #1,NR Serving Cell SS RSRP Top #1,MR-DC Cell 1 SINR (dB),NR MAC DL Throughput Total (kbps),LTE Serving Cell RSRQ (dB),LTE Serving Cell RSRP (dBm),LTE Serving Cell RS SINR (dB),LTE MAC DL Throughput (kbps)
7/15/2024 11:01:59.000,51.29967759,6.824110862,,QPSK,3.339999914,1&1,-87.40000153,453.0,0.0,,4.5,6200.0,3.339999914,Band 20 (800),4.300000191,368910.0,916.0,Band n3 (1800),20 MHz,-11.0,-97.80000305,4.5,0.0,-14.0,-87.40000153,4.300000191,2.670000076
7/15/2024 11:02:01.000,51.29967731,6.824112628,EN-DC,64QAM,4969.379883,1&1,-87.59999847,453.0,2485.830078,,5.0,6200.0,7455.209961,Band 20 (800),3.900000095,368910.0,916.0,Band n3 (1800),20 MHz,-12.30000019,-99.30000305,5.0,2122.22998,-14.30000019,-87.59999847,3.900000095,3281.51001
7/15/2024 11:02:03.000,51.29967704,6.824114394,EN-DC,64QAM,7737.089844,1&1,-87.90000153,453.0,2639.590088,,-0.200000003,6200.0,10376.67969,Band 20 (800),-0.300000012,368910.0,916.0,Band n3 (1800),20 MHz,-14.69999981,-101.4000015,-0.200000003,2297.719971,-15.30000019,-87.90000153,-0.300000012,6871.609863
7/15/2024 11:02:05.000,51.29967677,6.82411616,EN-DC,16QAM,359.769989,1&1,-88.40000153,453.0,6136.029785,,0.300000012,6200.0,6495.799805,Band 20 (800),0.200000003,368910.0,916.0,Band n3 (1800),20 MHz,-16.10000038,-102.1999969,0.300000012,5480.069824,-14.89999962,-88.40000153,0.200000003,364.9100037
7/15/2024 11:02:07.000,51.2996765,6.824117926,EN-DC,64QAM,2921.209961,1&1,-89.30000305,453.0,16774.39063,,0.600000024,6200.0,19695.59961,Band 20 (800),0.600000024,368910.0,916.0,Band n3 (1800),20 MHz,-17.5,-105.5,0.600000024,14955.7998,-15.19999981,-89.30000305,0.600000024,2281.51001
7/15/2024 11:02:09.000,51.29967623,6.824119693,LTE,16QAM,3521.560059,1&1,-88.19999695,453.0,,,0.600000024,6200.0,3521.560059,Band 20 (800),0.5,,,,,,,0.600000024,,-15.30000019,-88.19999695,0.5,2818.810059
7/15/2024 11:02:11.000,51.29967596,6.824121459,LTE,64QAM,3591.719971,1&1,-87.69999695,453.0,,,3.599999905,6200.0,3591.719971,Band 20 (800),2.299999952,,,,,,,3.599999905,,-15.0,-87.69999695,2.299999952,3114.620117
7/15/2024 11:02:13.000,51.29967568,6.824123225,LTE,64QAM,3432.139893,1&1,-86.69999695,453.0,,,5.900000095,6200.0,3432.139893,Band 20 (800),5.800000191,,,,,,,5.900000095,,-14.0,-86.69999695,5.800000191,3102.959961
7/15/2024 11:02:15.000,51.29967541,6.824124991,LTE,16QAM,1103.98999,1&1,-86.19999695,453.0,,,3.400000095,6200.0,1103.98999,Band 20 (800),3.299999952,,,,,,,3.400000095,,-13.10000038,-86.19999695,3.299999952,1629.780029
7/15/2024 11:02:17.000,51.29967514,6.824126757,LTE,64QAM,765.6099854,1&1,-86.5,453.0,,,5.900000095,6200.0,765.6099854,Band 20 (800),5.5,,,,,,,5.900000095,,-12.60000038,-86.5,5.5,614.5599976
7/15/2024 11:02:19.000,51.29967487,6.824128524,LTE,64QAM,262.6300049,1&1,-86.59999847,453.0,,,6.900000095,6200.0,262.6300049,Band 20 (800),6.199999809,368910.0,916.0,Band n3 (1800),20 MHz,-10.69999981,-95.90000153,6.900000095,,-12.80000019,-86.59999847,6.199999809,239.6600037
7/15/2024 11:02:21.000,51.29967491,6.824130274,EN-DC,QPSK,16.23999977,1&1,-105.5999985,464.0,911.9699707,,-0.600000024,300.0,928.210022,Band 1 (2100),-0.699999988,368910.0,916.0,Band n3 (1800),20 MHz,-11.0,-96.30000305,-0.600000024,873.9099731,-16.89999962,-105.5999985,-0.699999988,14.56999969
7/15/2024 11:02:23.000,51.29967583,6.824131981,EN-DC,QPSK,4.940000057,1&1,-104.8000031,464.0,924.0200195,,0.100000001,300.0,928.960022,Band 1 (2100),-0.100000001,368910.0,916.0,Band n3 (1800),20 MHz,-11.5,-98.0,0.100000001,822.6099854,-17.29999924,-104.8000031,-0.100000001,5.489999771
7/15/2024 11:02:25.000,51.29967676,6.824133688,EN-DC,16QAM,14.84000015,1&1,-105.1999969,464.0,863.460022,,1.0,300.0,878.2999878,Band 1 (2100),0.899999976,368910.0,916.0,Band n3 (1800),20 MHz,-11.30000019,-97.40000153,1.0,807.5200195,-16.79999924,-105.1999969,0.899999976,5.449999809
7/15/2024 11:02:27.000,51.29967768,6.824135394,EN-DC,QPSK,1.799999952,1&1,-104.4000015,464.0,0.0,,-0.400000006,300.0,1.799999952,Band 1 (2100),-0.600000024,368910.0,916.0,Band n3 (1800),20 MHz,-11.39999962,-97.59999847,-0.400000006,0.0,-17.39999962,-104.4000015,-0.600000024,1.700000048
7/15/2024 11:02:29.000,51.29967861,6.824137101,EN-DC,QPSK,0.819999993,1&1,-103.6999969,464.0,0.0,,0.0,300.0,0.819999993,Band 1 (2100),0.0,368910.0,916.0,Band n3 (1800),20 MHz,-10.69999981,-97.30000305,0.0,0.0,-16.60000038,-103.6999969,0.0,0.910000026
7/15/2024 11:02:31.000,51.29967953,6.824138807,EN-DC,QPSK,1.889999986,1&1,-103.5,464.0,1232.77002,,-0.200000003,300.0,1234.660034,Band 1 (2100),-0.300000012,368910.0,916.0,Band n3 (1800),20 MHz,-11.0,-95.80000305,-0.200000003,996.710022,-17.10000038,-103.5,-0.300000012,1.710000038
7/15/2024 11:02:33.000,51.29968046,6.824140514,EN-DC,QPSK,1.110000014,1&1,-102.8000031,464.0,53.18999863,,-0.899999976,300.0,54.29999924,Band 1 (2100),-1.0,368910.0,916.0,Band n3 (1800),20 MHz,-11.19999981,-96.69999695,-0.899999976,53.18999863,-17.5,-102.8000031,-1.0,1.049999952
7/15/2024 11:02:35.000,51.29968138,6.82414222,EN-DC,QPSK,27.46999931,1&1,-102.6999969,464.0,809.5499878,,0.699999988,300.0,837.0200195,Band 1 (2100),0.5,368910.0,916.0,Band n3 (1800),20 MHz,-11.10000038,-94.5,0.699999988,763.9299927,-16.70000076,-102.6999969,0.5,30.37000084
7/15/2024 11:02:37.000,51.29968231,6.824143927,EN-DC,QPSK,0.790000021,1&1,-105.0999985,464.0,8.859999657,,-1.799999952,300.0,9.649999619,Band 1 (2100),-2.0,368910.0,916.0,Band n3 (1800),20 MHz,-10.80000019,-93.30000305,-1.799999952,7.989999771,-17.60000038,-105.0999985,-2.0,0.779999971
7/15/2024 11:02:39.000,51.29968323,6.824145633,EN-DC,QPSK,1.320000052,1&1,-105.6999969,464.0,0.0,,-1.700000048,300.0,1.320000052,Band 1 (2100),-2.099999905,368910.0,916.0,Band n3 (1800),20 MHz,-11.10000038,-92.90000153,-1.700000048,0.0,-17.79999924,-105.6999969,-2.099999905,1.320000052
7/15/2024 11:02:41.000,51.29968415,6.82414734,EN-DC,16QAM,464.6900024,1&1,-105.8000031,464.0,1222.160034,,-1.100000024,300.0,1686.849976,Band 1 (2100),-1.200000048,368910.0,916.0,Band n3 (1800),20 MHz,-11.10000038,-95.59999847,-1.100000024,1007.950012,-18.29999924,-105.8000031,-1.200000048,384.6700134
7/15/2024 11:02:43.000,51.29968508,6.824149046,EN-DC,16QAM,622.6300049,1&1,-106.0,464.0,3323.01001,,-2.799999952,300.0,3945.639893,Band 1 (2100),-3.200000048,368910.0,916.0,Band n3 (1800),20 MHz,-13.19999981,-100.5,-2.799999952,2859.129883,-18.89999962,-106.0,-3.200000048,616.460022
7/15/2024 11:02:45.000,51.299686,6.824150753,EN-DC,QPSK,1.850000024,1&1,-105.5999985,464.0,392.1099854,,-1.5,300.0,393.9599915,Band 1 (2100),-1.899999976,368910.0,916.0,Band n3 (1800),20 MHz,-12.89999962,-100.3000031,-1.5,283.730011,-18.89999962,-105.5999985,-1.899999976,1.830000043
7/15/2024 11:02:47.000,51.29968667,6.824151368,EN-DC,QPSK,0.930000007,1&1,-105.1999969,464.0,14.27999973,,-1.700000048,300.0,15.21000004,Band 1 (2100),-2.099999905,368910.0,916.0,Band n3 (1800),20 MHz,-12.69999981,-101.1999969,-1.700000048,13.18999958,-18.70000076,-105.1999969,-2.099999905,1.039999962
7/15/2024 11:02:49.000,51.29968704,6.824150725,EN-DC,QPSK,170.6600037,1&1,-105.0999985,464.0,1984.170044,,-3.099999905,300.0,2154.830078,Band 1 (2100),-3.400000095,368910.0,916.0,Band n3 (1800),20 MHz,-12.60000038,-101.0999985,-3.099999905,1756.449951,-19.39999962,-105.0999985,-3.400000095,189.2799988
7/15/2024 11:02:51.000,51.2996874,6.824150082,EN-DC,QPSK,25.61000061,1&1,-104.0999985,464.0,3.869999886,,-2.400000095,300.0,29.47999954,Band 1 (2100),-2.700000048,368910.0,916.0,Band n3 (1800),20 MHz,-12.10000038,-98.69999695,-2.400000095,3.869999886,-18.89999962,-104.0999985,-2.700000048,24.42000008
7/15/2024 11:02:53.000,51.29968777,6.824149439,EN-DC,QPSK,1.080000043,1&1,-105.5999985,464.0,0.0,,-1.200000048,300.0,1.080000043,Band 1 (2100),-1.5,368910.0,916.0,Band n3 (1800),20 MHz,-11.19999981,-97.59999847,-1.200000048,0.0,-18.0,-105.5999985,-1.5,1.200000048
7/15/2024 11:02:55.000,51.29968813,6.824148796,EN-DC,16QAM,1734.900024,1&1,-106.3000031,464.0,3530.26001,,-3.099999905,300.0,5265.160156,Band 1 (2100),-3.299999952,368910.0,916.0,Band n3 (1800),20 MHz,-11.89999962,-98.69999695,-3.099999905,3153.570068,-18.79999924,-106.3000031,-3.299999952,1438.660034
7/15/2024 11:02:57.000,51.2996885,6.824148153,EN-DC,QPSK,2.089999914,1&1,-106.1999969,464.0,10.21000004,,-5.0,300.0,12.30000019,Band 1 (2100),-5.199999809,368910.0,916.0,Band n3 (1800),20 MHz,-11.19999981,-94.69999695,-5.0,10.21000004,-20.39999962,-106.1999969,-5.199999809,2.049999952
7/15/2024 11:02:59.000,51.29968886,6.82414751,EN-DC,QPSK,8.300000191,1&1,-106.0999985,464.0,205.3099976,,-3.200000048,300.0,213.6100006,Band 1 (2100),-3.299999952,368910.0,916.0,Band n3 (1800),20 MHz,-11.0,-93.5,-3.200000048,195.3699951,-19.60000038,-106.0999985,-3.299999952,8.670000076
7/15/2024 11:03:01.000,51.29968923,6.824146867,EN-DC,16QAM,4385.700195,1&1,-106.8000031,464.0,3500.169922,,-1.799999952,300.0,7885.870117,Band 1 (2100),-2.0,368910.0,916.0,Band n3 (1800),20 MHz,-10.69999981,-93.90000153,-1.799999952,2869.159912,-19.29999924,-106.8000031,-2.0,3427.949951
7/15/2024 11:03:03.000,51.29968959,6.824146223,EN-DC,16QAM,5549.830078,1&1,-107.0,464.0,10211.41992,,-1.899999976,300.0,15761.25,Band 1 (2100),-2.099999905,368910.0,916.0,Band n3 (1800),20 MHz,-11.10000038,-93.80000305,-1.899999976,8908.580078,-19.0,-107.0,-2.099999905,5014.569824
7/15/2024 11:03:05.000,51.29968996,6.82414558,EN-DC,QPSK,3367.580078,1&1,-105.8000031,464.0,5393.839844,,-1.200000048,300.0,8761.419922,Band 1 (2100),-1.299999952,368910.0,916.0,Band n3 (1800),20 MHz,-11.19999981,-95.19999695,-1.200000048,4668.290039,-17.39999962,-105.8000031,-1.299999952,3393.949951
7/15/2024 11:03:07.000,51.29969032,6.824144937,EN-DC,QPSK,570.3599854,1&1,-106.8000031,464.0,265.8599854,,-0.400000006,300.0,836.2199707,Band 1 (2100),-0.5,368910.0,916.0,Band n3 (1800),20 MHz,-12.39999962,-98.5,-0.400000006,201.3000031,-17.70000076,-106.8000031,-0.5,392.7200012
7/15/2024 11:03:09.000,51.29969069,6.824144294,EN-DC,16QAM,2257.709961,1&1,-108.1999969,464.0,567.7299805,,-1.899999976,300.0,2825.439941,Band 1 (2100),-1.899999976,368910.0,916.0,Band n3 (1800),20 MHz,-12.10000038,-99.5,-1.899999976,567.7299805,-18.5,-108.1999969,-1.899999976,1258.670044
7/15/2024 11:03:11.000,51.29969105,6.824143651,EN-DC,QPSK,2778.780029,1&1,-107.4000015,464.0,10841.49023,,-1.899999976,300.0,13620.26953,Band 1 (2100),-2.0,368910.0,916.0,Band n3 (1800),20 MHz,-12.19999981,-97.69999695,-1.899999976,8197.339844,-18.60000038,-107.4000015,-2.0,2369.02002
7/15/2024 11:03:13.000,51.29969142,6.824143008,EN-DC,16QAM,8870.849609,1&1,-107.5,464.0,3925.629883,,-1.100000024,300.0,12796.48047,Band 1 (2100),-1.200000048,368910.0,916.0,Band n3 (1800),20 MHz,-13.39999962,-99.90000153,-1.100000024,3580.199951,-19.39999962,-107.5,-1.200000048,8038.700195
7/15/2024 11:03:15.000,51.29969178,6.824142365,EN-DC,16QAM,10100.17969,1&1,-107.5,464.0,3736.810059,,-0.699999988,300.0,13836.99023,Band 1 (2100),-0.899999976,368910.0,916.0,Band n3 (1800),20 MHz,-12.5,-101.3000031,-0.699999988,3191.320068,-19.20000076,-107.5,-0.899999976,9066.469727
7/15/2024 11:03:17.000,51.29969215,6.824141722,EN-DC,16QAM,7013.589844,1&1,-107.8000031,464.0,1705.369995,,-1.700000048,300.0,8718.959961,Band 1 (2100),-2.099999905,368910.0,916.0,Band n3 (1800),20 MHz,-13.60000038,-98.80000305,-1.700000048,1418.329956,-19.5,-107.8000031,-2.099999905,5990.080078
7/15/2024 11:03:19.000,51.29969252,6.824141079,EN-DC,16QAM,4093.919922,1&1,-106.0999985,464.0,5884.129883,,-2.599999905,300.0,9978.049805,Band 1 (2100),-2.599999905,368910.0,916.0,Band n3 (1800),20 MHz,-15.5,-98.40000153,-2.599999905,5340.279785,-19.29999924,-106.0999985,-2.599999905,3563.179932
7/15/2024 11:03:21.000,51.29969288,6.824140436,EN-DC,16QAM,8674.139648,1&1,-108.1999969,464.0,8419.759766,,-1.299999952,300.0,17093.90039,Band 1 (2100),-1.399999976,368910.0,916.0,Band n3 (1800),20 MHz,-13.60000038,-97.30000305,-1.299999952,7597.100098,-19.70000076,-108.1999969,-1.399999976,7742.279785
7/15/2024 11:03:23.000,51.29969325,6.824139793,EN-DC,16QAM,7156.580078,1&1,-106.9000015,464.0,13965.08008,,-2.099999905,300.0,21121.66016,Band 1 (2100),-2.5,368910.0,916.0,Band n3 (1800),20 MHz,-12.89999962,-98.30000305,-2.099999905,12134.54004,-19.60000038,-106.9000015,-2.5,6540.970215
7/15/2024 11:03:25.000,51.29969361,6.82413915,EN-DC,64QAM,20144.9707,1&1,-104.9000015,464.0,11843.0,,0.0,300.0,31987.9707,Band 1 (2100),-0.200000003,368910.0,916.0,Band n3 (1800),20 MHz,-13.5,-101.0,0.0,10428.83984,-18.79999924,-104.9000015,-0.200000003,18035.24023
7/15/2024 11:03:27.000,51.29969398,6.824138507,EN-DC,16QAM,8194.69043,1&1,-106.5999985,464.0,9001.55957,,-1.399999976,300.0,17196.25,Band 1 (2100),-1.700000048,368910.0,916.0,Band n3 (1800),20 MHz,-13.0,-100.6999969,-1.399999976,8255.919922,-18.79999924,-106.5999985,-1.700000048,7574.529785
7/15/2024 11:03:29.000,51.29969434,6.824137864,EN-DC,QPSK,402.7200012,1&1,-104.8000031,464.0,2523.360107,,-0.300000012,300.0,2926.080078,Band 1 (2100),-1.0,368910.0,916.0,Band n3 (1800),20 MHz,-12.0,-100.8000031,-0.300000012,2255.030029,-18.5,-104.8000031,-1.0,324.7799988
7/15/2024 11:03:31.000,51.29969471,6.824137221,EN-DC,QPSK,1.74000001,1&1,-106.3000031,464.0,0.0,,-0.899999976,300.0,1.74000001,Band 1 (2100),-1.100000024,368910.0,916.0,Band n3 (1800),20 MHz,-12.5,-102.3000031,-0.899999976,0.0,-18.29999924,-106.3000031,-1.100000024,1.600000024
7/15/2024 11:03:33.000,51.29969507,6.824136578,EN-DC,QPSK,2.420000076,1&1,-106.5999985,464.0,7.849999905,,-2.0,300.0,10.27000046,Band 1 (2100),-2.299999952,368910.0,916.0,Band n3 (1800),20 MHz,-13.10000038,-99.30000305,-2.0,7.289999962,-18.60000038,-106.5999985,-2.299999952,2.309999943
7/15/2024 11:03:35.000,51.29969544,6.824135935,EN-DC,64QAM,4095.550049,1&1,-106.1999969,464.0,8885.150391,,-0.200000003,300.0,12980.7002,Band 1 (2100),-0.400000006,368910.0,916.0,Band n3 (1800),20 MHz,-12.39999962,-99.59999847,-0.200000003,7963.22998,-17.79999924,-106.1999969,-0.400000006,3818.600098
7/15/2024 11:03:37.000,51.2996958,6.824135292,EN-DC,QPSK,1.399999976,1&1,-106.6999969,464.0,0.0,,-2.200000048,300.0,1.399999976,Band 1 (2100),-2.299999952,368910.0,916.0,Band n3 (1800),20 MHz,-12.5,-101.0,-2.200000048,0.0,-17.39999962,-106.6999969,-2.299999952,1.220000029
7/15/2024 11:03:39.000,51.29969617,6.824134648,EN-DC,QPSK,1.950000048,1&1,-106.6999969,464.0,0.0,,-1.799999952,300.0,1.950000048,Band 1 (2100),-2.200000048,368910.0,916.0,Band n3 (1800),20 MHz,-11.80000019,-98.59999847,-1.799999952,0.0,-17.89999962,-106.6999969,-2.200000048,1.970000029
7/15/2024 11:03:41.000,51.29969653,6.824134005,EN-DC,QPSK,0.819999993,1&1,-106.0999985,464.0,5.53000021,,-1.299999952,300.0,6.349999905,Band 1 (2100),-1.5,368910.0,916.0,Band n3 (1800),20 MHz,-11.80000019,-98.09999847,-1.299999952,5.53000021,-18.29999924,-106.0999985,-1.5,0.910000026
7/15/2024 11:03:43.000,51.2996969,6.824133362,EN-DC,QPSK,1.049999952,1&1,-103.5,464.0,0.0,,0.899999976,300.0,1.049999952,Band 1 (2100),0.899999976,368910.0,916.0,Band n3 (1800),20 MHz,-11.39999962,-99.09999847,0.899999976,0.0,-17.10000038,-103.5,0.899999976,1.00999999
7/15/2024 11:03:45.000,51.29969727,6.824132719,EN-DC,QPSK,1.0,1&1,-105.8000031,464.0,0.0,,-1.0,300.0,1.0,Band 1 (2100),-1.100000024,368910.0,916.0,Band n3 (1800),20 MHz,-11.39999962,-98.40000153,-1.0,0.0,-17.79999924,-105.8000031,-1.100000024,0.949999988
7/15/2024 11:03:47.000,51.29969763,6.824132076,EN-DC,64QAM,11511.05957,1&1,-104.6999969,464.0,1766.160034,,1.399999976,300.0,13277.21973,Band 1 (2100),1.200000048,368910.0,916.0,Band n3 (1800),20 MHz,-11.80000019,-99.30000305,1.399999976,1610.27002,-17.79999924,-104.6999969,1.200000048,9004.139648
7/15/2024 11:03:49.000,51.299698,6.824131433,EN-DC,QPSK,3360.219971,1&1,-105.8000031,464.0,1028.290039,,-0.300000012,300.0,4388.509766,Band 1 (2100),-0.5,368910.0,916.0,Band n3 (1800),20 MHz,-12.60000038,-99.69999695,-0.300000012,839.8499756,-17.39999962,-105.8000031,-0.5,4224.140137
7/15/2024 11:03:51.000,51.29969836,6.82413079,EN-DC,QPSK,46.68000031,1&1,-107.0,464.0,267.0,,-1.0,300.0,313.6799927,Band 1 (2100),-1.200000048,368910.0,916.0,Band n3 (1800),20 MHz,-12.60000038,-99.19999695,-1.0,185.5299988,-18.0,-107.0,-1.200000048,0.920000017
7/15/2024 11:03:53.000,51.29969873,6.824130147,EN-DC,16QAM,5376.100098,1&1,-106.6999969,464.0,6550.72998,,1.0,300.0,11926.83008,Band 1 (2100),0.5,368910.0,916.0,Band n3 (1800),20 MHz,-11.5,-98.5,1.0,5931.580078,-18.0,-106.6999969,0.5,5201.870117
7/15/2024 11:03:55.000,51.299707,6.824121747,EN-DC,QPSK,1.230000019,1&1,-106.6999969,464.0,0.0,,-1.0,300.0,1.230000019,Band 1 (2100),-1.399999976,368910.0,916.0,Band n3 (1800),20 MHz,-12.69999981,-98.0,-1.0,0.0,-19.39999962,-106.6999969,-1.399999976,1.200000048
7/15/2024 11:03:57.000,51.29973107,6.824071327,EN-DC,16QAM,2246.899902,1&1,-108.1999969,464.0,2373.169922,,0.800000012,300.0,4620.069824,Band 1 (2100),0.600000024,368910.0,916.0,Band n3 (1800),20 MHz,-11.39999962,-97.5,0.800000012,2098.560059,-18.10000038,-108.1999969,0.600000024,1517.569946
7/15/2024 11:03:59.000,51.29972524,6.8240131,EN-DC,QPSK,66.44000244,1&1,-108.1999969,464.0,859.5800171,,-1.0,300.0,926.0200195,Band 1 (2100),-1.600000024,368910.0,916.0,Band n3 (1800),20 MHz,-11.5,-97.30000305,-1.0,823.6099854,-20.0,-108.1999969,-1.600000024,72.84999847
7/15/2024 11:04:01.000,51.29972191,6.824003083,EN-DC,QPSK,5.760000229,1&1,-106.3000031,464.0,18.95000076,,-1.700000048,300.0,24.70999908,Band 1 (2100),-2.0,368910.0,916.0,Band n3 (1800),20 MHz,-10.60000038,-94.69999695,-1.700000048,13.03999996,-17.89999962,-106.3000031,-2.0,1.0
7/15/2024 11:04:03.000,51.29972642,6.824010868,EN-DC,16QAM,4727.52002,1&1,-108.0,464.0,9923.209961,,-1.799999952,300.0,14650.73047,Band 1 (2100),-2.0,368910.0,916.0,Band n3 (1800),20 MHz,-10.60000038,-96.40000153,-1.799999952,8503.379883,-19.29999924,-108.0,-2.0,3943.340088
7/15/2024 11:04:05.000,51.29973092,6.824018654,EN-DC,QPSK,3798.97998,1&1,-106.8000031,464.0,7359.689941,,-3.599999905,300.0,11158.66992,Band 1 (2100),-3.900000095,368910.0,916.0,Band n3 (1800),20 MHz,-11.80000019,-97.30000305,-3.599999905,6591.72998,-19.89999962,-106.8000031,-3.900000095,3816.169922
7/15/2024 11:04:07.000,51.29974539,6.824029516,EN-DC,QPSK,1.74000001,1&1,-108.5,464.0,0.0,,-2.700000048,300.0,1.74000001,Band 1 (2100),-3.0,368910.0,916.0,Band n3 (1800),20 MHz,-13.30000019,-98.0,-2.700000048,0.0,-21.0,-108.5,-3.0,1.730000019
7/15/2024 11:04:09.000,51.29974301,6.824035544,EN-DC,QPSK,9.289999962,1&1,-108.1999969,464.0,237.6199951,,-4.300000191,300.0,246.9100037,Band 1 (2100),-4.400000095,368910.0,916.0,Band n3 (1800),20 MHz,-13.69999981,-99.19999695,-4.300000191,156.0099945,-20.39999962,-108.1999969,-4.400000095,5.449999809
7/15/2024 11:04:11.000,51.29973307,6.82403936,EN-DC,QPSK,0.910000026,1&1,-107.8000031,464.0,22.64999962,,-2.799999952,300.0,23.55999947,Band 1 (2100),-3.0,368910.0,916.0,Band n3 (1800),20 MHz,-13.39999962,-98.90000153,-2.799999952,22.64999962,-20.10000038,-107.8000031,-3.0,1.00999999
7/15/2024 11:04:13.000,51.29969938,6.824054645,EN-DC,QPSK,17.65999985,1&1,-106.1999969,464.0,537.5200195,,-3.799999952,300.0,555.1799927,Band 1 (2100),-3.900000095,368910.0,916.0,Band n3 (1800),20 MHz,-12.0,-96.5,-3.799999952,498.2099915,-20.0,-106.1999969,-3.900000095,15.10999966
7/15/2024 11:04:15.000,51.2996393,6.824082884,EN-DC,QPSK,1.75999999,1&1,-106.5,464.0,246.8800049,,-1.0,300.0,248.6399994,Band 1 (2100),-1.799999952,368910.0,916.0,Band n3 (1800),20 MHz,-11.80000019,-96.30000305,-1.0,234.7700043,-19.29999924,-106.5,-1.799999952,1.830000043
7/15/2024 11:04:17.000,51.29957671,6.82410624,EN-DC,QPSK,0.540000021,1&1,-106.3000031,464.0,1.24000001,,1.299999952,300.0,1.779999971,Band 1 (2100),1.200000048,368910.0,916.0,Band n3 (1800),20 MHz,-11.30000019,-97.80000305,1.299999952,1.24000001,-17.29999924,-106.3000031,1.200000048,0.150000006
7/15/2024 11:04:19.000,51.29949949,6.824119365,EN-DC,QPSK,0.319999993,1&1,-107.5999985,464.0,0.800000012,,5.300000191,300.0,1.120000005,Band 1 (2100),4.599999905,368910.0,916.0,Band n3 (1800),20 MHz,-10.89999962,-97.69999695,5.300000191,0.800000012,-16.10000038,-107.5999985,4.599999905,0.239999995
7/15/2024 11:04:21.000,51.29941377,6.824106231,EN-DC,QPSK,0.460000008,1&1,-106.3000031,464.0,1.279999971,,4.699999809,300.0,1.74000001,Band 1 (2100),4.400000095,368910.0,916.0,Band n3 (1800),20 MHz,-10.80000019,-99.30000305,4.699999809,1.279999971,-15.39999962,-106.3000031,4.400000095,0.50999999
7/15/2024 11:04:23.000,51.29933033,6.824073364,EN-DC,QPSK,0.180000007,1&1,-108.4000015,464.0,1.860000014,,4.5,300.0,2.039999962,Band 1 (2100),4.300000191,368910.0,916.0,Band n3 (1800),20 MHz,-10.80000019,-100.0999985,4.5,1.860000014,-16.20000076,-108.4000015,4.300000191,0.200000003
7/15/2024 11:04:25.000,51.29925291,6.824039783,EN-DC,QPSK,0.180000007,1&1,-107.8000031,464.0,1.470000029,,3.5,300.0,1.649999976,Band 1 (2100),3.200000048,368910.0,916.0,Band n3 (1800),20 MHz,-10.89999962,-102.6999969,3.5,1.470000029,-15.80000019,-107.8000031,3.200000048,0.200000003
7/15/2024 11:04:27.000,51.29920019,6.824018145,EN-DC,QPSK,0.540000021,1&1,-109.5,464.0,0.889999986,,1.100000024,300.0,1.429999948,Band 1 (2100),0.5,368910.0,916.0,Band n3 (1800),20 MHz,-11.10000038,-104.1999969,1.100000024,0.889999986,-17.0,-109.5,0.5,0.449999988
7/15/2024 11:04:29.000,51.29918783,6.824014333,EN-DC,QPSK,0.600000024,1&1,-110.0,464.0,0.579999983,,-0.699999988,300.0,1.179999948,Band 1 (2100),-0.899999976,368910.0,916.0,Band n3 (1800),20 MHz,-11.89999962,-103.5,-0.699999988,0.579999983,-17.39999962,-110.0,-0.899999976,0.709999979
7/15/2024 11:04:31.000,51.29918783,6.824014333,EN-DC,QPSK,1.460000038,1&1,-109.3000031,464.0,1.75,,0.400000006,300.0,,Band 1 (2100),0.300000012,368910.0,916.0,Band n3 (1800),20 MHz,-11.39999962,-99.69999695,0.400000006,1.75,-16.79999924,-109.3000031,0.300000012,0.970000029
7/15/2024 11:04:41.000,51.29917859,6.824020436,LTE,QPSK,2.660000086,1&1,-107.6999969,453.0,,,-2.799999952,300.0,2.660000086,Band 1 (2100),-2.900000095,,,,,,,-2.799999952,,-15.0,-107.6999969,-2.900000095,3.529999971
7/15/2024 11:04:43.000,51.2991772,6.824021354,LTE,16QAM,8078.330078,1&1,-108.9000015,453.0,,,-3.0,300.0,8078.330078,Band 1 (2100),-3.099999905,,,,,,,-3.0,,-15.10000038,-108.9000015,-3.099999905,8417.099609
7/15/2024 11:04:45.000,51.29917581,6.824022271,LTE,16QAM,26561.31055,1&1,-110.0,453.0,,,-3.599999905,300.0,26561.31055,Band 1 (2100),-3.700000048,,,,,,,-3.599999905,,-17.29999924,-110.0,-3.700000048,23613.74023
7/15/2024 11:04:47.000,51.29917442,6.824023189,LTE,16QAM,25721.56055,1&1,-110.6999969,453.0,,,-3.599999905,300.0,25721.56055,Band 1 (2100),-3.700000048,,,,,,,-3.599999905,,-17.20000076,-110.6999969,-3.700000048,23221.99023
