Time,Latitude,Longitude,DL EARFCN,Operator,Serving Cell RSRP (dBm),Serving Cell RSRQ (dB),Serving RSSI (dBm)
10/6/2025 13:28:23.000,33.2926093005464,44.4433232360656,,Zain,-91.6,-16.3,-55.2
10/6/2025 13:28:25.000,33.2926005388633,44.4433740029186,,Zain,-91.3,-17.0,-54.2
10/6/2025 13:28:27.000,33.2925945469118,44.4434201624234,,Zain,-90.9,-17.9,-52.1
10/6/2025 13:28:29.000,33.292586287234,44.4434819908219,,Zain,-89.8,-15.7,-53.1
10/6/2025 13:28:31.000,33.2925867390824,44.4435687252626,,Zain,-84.4,-14.3,-49.2
10/6/2025 13:28:33.000,33.292567528169,44.4436649499218,,Zain,-84.0,-14.3,-48.1
10/6/2025 13:28:35.000,33.2925097665581,44.4437519674267,,Zain,-87.5,-16.4,-49.6
10/6/2025 13:28:37.000,33.2924891029909,44.4438338224795,,Zain,-87.5,-16.1,-49.8
10/6/2025 13:28:39.000,33.2924834484241,44.4439163075453,,Zain,-85.5,-15.3,-50.5
10/6/2025 13:28:41.000,33.2924747971813,44.4439903927696,,Zain,-85.6,-14.7,-49.8
10/6/2025 13:28:43.000,33.2924584148757,44.4440519471133,,Zain,-86.7,-15.1,-50.7
10/6/2025 13:28:45.000,33.292448906016,44.4440937625871,,Zain,-83.9,-13.9,-48.3
10/6/2025 13:28:47.000,33.2924438486988,44.4441291835548,,Zain,-86.0,-15.2,-49.3
10/6/2025 13:28:49.000,33.2924485552326,44.4441686540698,,Zain,-86.2,-15.6,-50.4
10/6/2025 13:28:51.000,33.2924473333333,44.4442058236473,,Zain,-86.3,-14.6,-51.8
10/6/2025 13:28:53.000,33.2924475666667,44.4442373,,Zain,-86.0,-15.3,-50.0
10/6/2025 13:28:55.000,33.29244864,44.4442682653333,,Zain,-83.4,-14.5,-48.9
10/6/2025 13:28:57.000,33.2924464674797,44.4443044186992,,Zain,-79.3,-13.1,-44.6
10/6/2025 13:28:59.000,33.2924463943324,44.4443389169068,,Zain,-76.0,-12.4,-44.6
10/6/2025 13:29:01.000,33.292444,44.4443784445387,,Zain,-83.9,-13.4,-50.2
10/6/2025 13:29:03.000,33.2924468708299,44.4444103110008,,Zain,-86.1,-13.9,-53.5
10/6/2025 13:29:05.000,33.2924463193816,44.444453888009,,Zain,-88.8,-14.6,-55.1
10/6/2025 13:29:07.000,33.2924426823505,44.4445036116688,,Zain,-83.1,-14.4,-47.3
10/6/2025 13:29:09.000,33.2924294862397,44.4445648238169,,Zain,-85.5,-15.1,-49.3
10/6/2025 13:29:11.000,33.2924141285757,44.4446381203703,,Zain,-89.8,-15.4,-53.9
10/6/2025 13:29:13.000,33.292390039446,44.4447307129629,,Zain,-89.3,-15.1,-54.8
10/6/2025 13:29:15.000,33.2923555121816,44.4448165365449,,Zain,-86.7,-16.3,-48.9
10/6/2025 13:29:17.000,33.2923285744605,44.4448788641487,,Zain,-86.9,-16.5,-47.9
10/6/2025 13:29:19.000,33.2923059687243,44.4449351699589,,Zain,-88.0,-16.8,-48.5
10/6/2025 13:29:21.000,33.2922822376238,44.4450013393839,,Zain,-84.4,-15.3,-52.2
10/6/2025 13:29:23.000,33.292246522452,44.4450884191354,,Zain,-83.4,-16.4,-46.4
10/6/2025 13:29:25.000,33.2922170432309,44.4451756379408,,Zain,-84.8,-17.2,-47.2
10/6/2025 13:29:27.000,33.2921960405742,44.4452459619226,,Zain,-82.6,-16.7,-46.2
10/6/2025 13:29:29.000,33.2921765061521,44.4452954793065,,Zain,-80.5,-15.9,-45.1
10/6/2025 13:29:31.000,33.2921547642948,44.4453433335451,,Zain,-81.1,-15.5,-45.4
10/6/2025 13:29:33.000,33.2921328711485,44.4454050854342,,Zain,-77.8,-15.8,-41.9
10/6/2025 13:29:35.000,33.2921013363889,44.4454848988889,,Zain,-75.6,-14.1,-41.4
10/6/2025 13:29:37.000,33.2920586707624,44.4455815693132,,Zain,-83.0,-16.3,-44.2
10/6/2025 13:29:39.000,33.292010412151,44.4457187430213,,Zain,-81.4,-15.6,-41.7
10/6/2025 13:29:41.000,33.2919473224401,44.4458930337691,,Zain,-78.0,-13.9,-43.9
10/6/2025 13:29:43.000,33.2918751633837,44.4460835702493,,Zain,-78.9,-13.9,-44.8
10/6/2025 13:29:45.000,33.2917742518009,44.4463140795882,,Zain,-82.8,-14.7,-46.0
10/6/2025 13:29:47.000,33.291673340218,44.4465445889271,,Zain,-81.0,-12.6,-47.1
10/6/2025 13:29:49.000,33.2915661462649,44.446825586629,,Zain,-80.6,-13.6,-46.5
10/6/2025 13:29:51.000,33.2914212742719,44.4471358462783,,Zain,-78.6,-13.3,-43.6
10/6/2025 13:29:53.000,33.2912782622951,44.4474197540983,,Zain,-81.4,-14.3,-45.3
10/6/2025 13:29:55.000,33.291119661395,44.4476163990267,,Zain,-83.5,-16.2,-47.4
10/6/2025 13:29:57.000,33.2909865401554,44.4477654900691,,Zain,-84.9,-16.0,-48.2
10/6/2025 13:29:59.000,33.2909077315027,44.4478865594965,,Zain,-83.2,-16.9,-47.2
10/6/2025 13:30:01.000,33.2908865687919,44.448006401566,,Zain,-75.9,-15.6,-40.3
10/6/2025 13:30:03.000,33.2909302351336,44.4481238998909,,Zain,-77.9,-14.8,-43.4
10/6/2025 13:30:05.000,33.291029236356,44.4482370839631,,Zain,-88.3,-17.9,-48.6
10/6/2025 13:30:07.000,33.2911449410569,44.4483771463415,,Zain,-87.8,-14.8,-51.9
10/6/2025 13:30:09.000,33.2912543666667,44.4485407866667,,Zain,-91.6,-14.4,-53.1
10/6/2025 13:30:11.000,33.2913673927393,44.4487052813532,,Zain,-91.7,-15.0,-56.6
10/6/2025 13:30:13.000,33.2914623164191,44.4488436468647,,Zain,-99.2,-18.3,-59.9
10/6/2025 13:30:15.000,33.2915467058824,44.4489671764706,,Zain,-100.1,-18.0,-61.7
10/6/2025 13:30:17.000,33.2916078018018,44.4490631081081,,Zain,-100.3,-17.2,-61.8
10/6/2025 13:30:19.000,33.2916595143502,44.4491269159492,,Zain,-100.6,-17.8,-61.2
10/6/2025 13:30:21.000,33.291689613882,44.449167024522,,Zain,-102.4,-17.7,-62.2
10/6/2025 13:30:23.000,33.2917241492347,44.4492113558673,,Zain,-102.1,-18.4,-63.8
10/6/2025 13:30:25.000,33.2917820549958,44.449276450042,,Zain,-103.8,-19.4,-62.9
10/6/2025 13:30:27.000,33.2918585111642,44.4493685007975,,Zain,-98.4,-16.8,-59.0
10/6/2025 13:30:29.000,33.2919448142741,44.4494794987835,,Zain,-102.5,-21.3,-60.1
10/6/2025 13:30:31.000,33.2920286146572,44.4495914314421,,Zain,-101.3,-17.7,-61.3
10/6/2025 13:30:33.000,33.2921167867647,44.4497130171568,,Zain,-101.3,-19.7,-61.5
10/6/2025 13:30:35.000,33.2922134824121,44.4498627855946,,Zain,-103.4,-21.2,-61.9
10/6/2025 13:30:37.000,33.2923311047401,44.4500364732416,,Zain,-102.1,-19.3,-60.9
10/6/2025 13:30:39.000,33.2924547613065,44.4502066499162,,Zain,-105.0,-20.6,-61.5
10/6/2025 13:30:41.000,33.2925819308943,44.450389501626,,Zain,-100.9,-19.4,-59.2
10/6/2025 13:30:43.000,33.2927083411581,44.4505763763693,,Zain,-100.8,-18.8,-60.7
10/6/2025 13:30:45.000,33.2928506515151,44.4507696363636,,Zain,-100.7,-19.5,-61.4
10/6/2025 13:30:47.000,33.29300342555,44.4509658451777,,Zain,-101.3,-20.1,-59.7
10/6/2025 13:30:49.000,33.2931759378109,44.4511847761194,,Zain,-97.5,-18.1,-57.8
10/6/2025 13:30:51.000,33.29334332,44.45139051,,Zain,-94.4,-17.3,-55.7
10/6/2025 13:30:53.000,33.2934910033333,44.4515898558333,,Zain,-92.6,-17.2,-53.3
10/6/2025 13:30:55.000,33.2936320563726,44.4517828125,,Zain,-91.5,-15.4,-55.9
10/6/2025 13:30:57.000,33.2937630957265,44.4519656538462,,Zain,-96.8,-18.6,-58.0
10/6/2025 13:30:59.000,33.2938747348112,44.452125591954,,Zain,-96.6,-18.4,-56.4
10/6/2025 13:31:01.000,33.2939642632014,44.4522596819307,,Zain,-98.6,-22.1,-56.4
10/6/2025 13:31:03.000,33.2940231150062,44.4523430352091,,Zain,-98.3,-20.1,-57.4
10/6/2025 13:31:05.000,33.2940310260454,44.4523697410609,,Zain,-98.1,-20.7,-57.5
10/6/2025 13:31:07.000,33.2940325109586,44.4523774032134,,Zain,-97.2,-19.9,-56.9
10/6/2025 13:31:09.000,33.2940339958719,44.4523850653659,,Zain,-96.6,-19.5,-56.4
10/6/2025 13:31:11.000,33.294034875528,44.4523947480507,,Zain,-97.7,-20.4,-57.5
10/6/2025 13:31:13.000,33.294035444079,44.4524054692983,,Zain,-100.7,-22.9,-57.4
10/6/2025 13:31:15.000,33.2940439889724,44.4524349192983,,Zain,-99.7,-22.3,-56.4
10/6/2025 13:31:17.000,33.294082407173,44.4524918665612,,Zain,-96.7,-19.5,-53.6
10/6/2025 13:31:19.000,33.2941277775965,44.4525623132137,,Zain,-95.6,-19.3,-55.2
10/6/2025 13:31:21.000,33.2941505387534,44.4526417195122,,Zain,-90.9,-17.6,-53.4
10/6/2025 13:31:23.000,33.2941384777035,44.4527125585284,,Zain,-91.3,-17.3,-54.6
10/6/2025 13:31:25.000,33.2940831511628,44.4527868527132,,Zain,-94.1,-19.0,-53.1
10/6/2025 13:31:27.000,33.2939976274509,44.4528835163399,,Zain,-86.5,-15.3,-51.2
10/6/2025 13:31:29.000,33.2938827320261,44.4530174003268,,Zain,-86.1,-15.7,-49.9
10/6/2025 13:31:31.000,33.2937449487179,44.4531674948718,,Zain,-89.7,-16.9,-53.3
10/6/2025 13:31:33.000,33.2936316942356,44.4532785952381,,Zain,-91.2,-18.5,-52.5
10/6/2025 13:31:35.000,33.2935586107287,44.4533481133104,,Zain,-91.7,-17.8,-54.0
10/6/2025 13:31:37.000,33.2935059677554,44.4533891557789,,Zain,-90.9,-17.3,-52.9
10/6/2025 13:31:39.000,33.2934646002913,44.4534152039118,,Zain,-89.4,-17.6,-50.7
10/6/2025 13:31:41.000,33.2934512836038,44.4534268560133,,Zain,-89.8,-17.3,-52.5
10/6/2025 13:31:43.000,33.2934250666667,44.4534496,,Zain,-91.4,-19.2,-52.0
10/6/2025 13:31:45.000,33.2933803409994,44.4534918458262,,Zain,-90.9,-19.7,-51.4
10/6/2025 13:31:47.000,33.2933167722584,44.4535572470141,,Zain,-96.2,-20.9,-52.9
10/6/2025 13:31:49.000,33.2932671265349,44.4536265697814,,Zain,-91.1,-16.9,-53.0
10/6/2025 13:31:51.000,33.2932269947589,44.453696351153,,Zain,-90.2,-18.6,-50.7
10/6/2025 13:31:53.000,33.2931868629829,44.4537661325247,,Zain,-91.6,-18.7,-51.3
10/6/2025 13:31:55.000,33.293196003876,44.4538703145072,,Zain,-90.4,-16.8,-53.6
10/6/2025 13:31:57.000,33.2932076465629,44.4539510551232,,Zain,-87.4,-15.4,-51.9
10/6/2025 13:31:59.000,33.293208767036,44.4539852599261,,Zain,-91.8,-17.5,-53.5
10/6/2025 13:32:01.000,33.2932214282188,44.4540130653634,,Zain,-89.2,-17.0,-52.9
10/6/2025 13:32:03.000,33.2932599921875,44.4540752174479,,Zain,-86.4,-17.1,-49.3
10/6/2025 13:32:05.000,33.2933349069149,44.4541716143617,,Zain,-87.9,-16.5,-50.2
10/6/2025 13:32:07.000,33.2934321108313,44.4543060835433,,Zain,-89.7,-17.9,-51.5
10/6/2025 13:32:09.000,33.2935628531532,44.4544764747748,,Zain,-98.0,-18.8,-56.8
10/6/2025 13:32:11.000,33.2936871488096,44.4546556071429,,Zain,-83.3,-15.2,-52.5
10/6/2025 13:32:13.000,33.2938184339934,44.4548462145215,,Zain,-91.9,-16.0,-55.5
10/6/2025 13:32:15.000,33.2939642263682,44.4550465820895,,Zain,-95.8,-17.8,-54.9
10/6/2025 13:32:17.000,33.2941276904762,44.4552696071429,,Zain,-96.0,-19.4,-55.3
10/6/2025 13:32:19.000,33.2942978608415,44.4555076472492,,Zain,-91.0,-16.8,-54.1
10/6/2025 13:32:21.000,33.294470805,44.4557497933333,,Zain,-86.3,-17.6,-48.6
10/6/2025 13:32:23.000,33.2946375736842,44.4559591093567,,Zain,-85.4,-18.0,-47.6
10/6/2025 13:32:25.000,33.2948135753425,44.4561705182649,,Zain,-89.5,-19.8,-49.3
10/6/2025 13:32:27.000,33.2949367996675,44.4563156965918,,Zain,-86.2,-17.4,-47.0
10/6/2025 13:32:29.000,33.2950011866667,44.45638578,,Zain,-84.9,-18.7,-48.0
10/6/2025 13:32:31.000,33.2950572026952,44.456441710671,,Zain,-86.2,-16.8,-47.7
10/6/2025 13:32:33.000,33.2951214957698,44.4565049052454,,Zain,-88.0,-16.2,-50.2
10/6/2025 13:32:35.000,33.2951991919721,44.4565946893542,,Zain,-91.5,-20.5,-46.4
10/6/2025 13:32:37.000,33.2952848752053,44.4566982323481,,Zain,-101.2,-29.8,-48.1
10/6/2025 13:32:39.000,33.2953627700502,44.456802679198,,Zain,-92.5,-21.8,-48.6
10/6/2025 13:32:41.000,33.2954271680625,44.456897453378,,Zain,-88.5,-17.6,-49.2
10/6/2025 13:32:43.000,33.2955014675768,44.4570045017065,,Zain,-90.0,-18.7,-50.2
10/6/2025 13:32:45.000,33.2955792085455,44.4571196411998,,Zain,-99.2,-27.2,-51.1
10/6/2025 13:32:47.000,33.295648430727,44.4572194012346,,Zain,-85.9,-15.1,-50.0
10/6/2025 13:32:49.000,33.2957218262351,44.4573233997728,,Zain,-87.5,-17.2,-50.9
10/6/2025 13:32:51.000,33.2957940781609,44.4574271517241,,Zain,-90.0,-18.8,-48.0
10/6/2025 13:32:53.000,33.2958649266667,44.4575320053333,,Zain,-89.6,-19.0,-49.7
10/6/2025 13:32:55.000,33.2959326311787,44.4576256875792,,Zain,-86.6,-18.5,-47.0
10/6/2025 13:32:57.000,33.2959946769961,44.4577087537688,,Zain,-86.8,-17.9,-47.5
10/6/2025 13:32:59.000,33.2960607029221,44.4577994364177,,Zain,-84.0,-16.1,-48.4
10/6/2025 13:33:01.000,33.2961425162393,44.4579204256411,,Zain,-85.2,-18.9,-45.5
10/6/2025 13:33:03.000,33.2962347126437,44.4580843390804,,Zain,-85.2,-16.8,-45.3
10/6/2025 13:33:05.000,33.2963383166667,44.4582955783334,,Zain,-89.6,-19.2,-48.6
10/6/2025 13:33:07.000,33.2964281196283,44.4584399519938,,Zain,-85.4,-16.3,-48.7
10/6/2025 13:33:09.000,33.2964844470813,44.4585423813421,,Zain,-89.2,-18.3,-49.5
10/6/2025 13:33:11.000,33.2965366140056,44.4586214540616,,Zain,-88.8,-17.1,-50.5
10/6/2025 13:33:13.000,33.2965914671533,44.4587045008111,,Zain,-89.0,-18.0,-49.4
10/6/2025 13:33:15.000,33.2966526077441,44.4588029949495,,Zain,-86.8,-18.1,-45.5
10/6/2025 13:33:17.000,33.2967174823045,44.4589019798354,,Zain,-86.5,-16.2,-49.8
10/6/2025 13:33:19.000,33.2967838888889,44.4589977407408,,Zain,-91.2,-20.2,-50.0
10/6/2025 13:33:21.000,33.296849075,44.459092675,,Zain,-91.3,-17.9,-51.0
10/6/2025 13:33:23.000,33.2969192442323,44.4591956861575,,Zain,-90.3,-19.4,-49.8
10/6/2025 13:33:25.000,33.2969966678952,44.459312466421,,Zain,-91.5,-21.6,-49.3
10/6/2025 13:33:27.000,33.2970713444996,44.4594302998346,,Zain,-87.6,-17.3,-49.3
10/6/2025 13:33:29.000,33.2971421691729,44.459541991228,,Zain,-88.3,-17.4,-50.5
10/6/2025 13:33:31.000,33.297208576167,44.4596467747748,,Zain,-87.5,-17.4,-49.9
10/6/2025 13:33:33.000,33.2972699618574,44.4597481890547,,Zain,-89.8,-19.8,-49.7
10/6/2025 13:33:35.000,33.2973361129582,44.4598524599318,,Zain,-88.0,-18.9,-49.5
10/6/2025 13:33:37.000,33.2973947741117,44.4599386615906,,Zain,-84.3,-17.0,-47.8
10/6/2025 13:33:39.000,33.29744615113,44.4600044336159,,Zain,-84.9,-16.5,-48.0
10/6/2025 13:33:41.000,33.2974925499791,44.4600658170222,,Zain,-87.6,-18.0,-49.2
10/6/2025 13:33:43.000,33.2975210026239,44.4601027466472,,Zain,-90.4,-20.6,-49.5
10/6/2025 13:33:45.000,33.297533119711,44.4601176607526,,Zain,-88.5,-19.7,-46.7
10/6/2025 13:33:47.000,33.2975403436532,44.4601244877748,,Zain,-83.2,-15.7,-46.3
10/6/2025 13:33:49.000,33.2975529707968,44.4601386147267,,Zain,-87.0,-18.2,-48.0
10/6/2025 13:33:51.000,33.2975946114865,44.4601962105856,,Zain,-84.1,-19.2,-42.8
10/6/2025 13:33:53.000,33.297648177957,44.4602745526882,,Zain,-82.7,-18.1,-45.0
10/6/2025 13:33:55.000,33.2977032367836,44.4603569015025,,Zain,-87.0,-20.0,-46.2
10/6/2025 13:33:57.000,33.297767722488,44.4604521052632,,Zain,-89.6,-21.0,-46.9
10/6/2025 13:33:59.000,33.2978293182579,44.4605438534338,,Zain,-90.1,-20.9,-47.6
10/6/2025 13:34:01.000,33.2978695596889,44.4606038896595,,Zain,-91.9,-19.9,-48.3
10/6/2025 13:34:03.000,33.2979067179931,44.4606600991926,,Zain,-88.6,-19.1,-47.7
10/6/2025 13:34:05.000,33.297949464986,44.460726105042,,Zain,-88.6,-19.4,-48.3
10/6/2025 13:34:07.000,33.2979966274509,44.4607963235294,,Zain,-86.9,-17.6,-49.2
10/6/2025 13:34:09.000,33.2980349194284,44.4608520030019,,Zain,-87.6,-17.3,-49.5
10/6/2025 13:34:11.000,33.2980471028791,44.4608702002879,,Zain,-86.8,-15.8,-50.7
10/6/2025 13:34:13.000,33.2980527330774,44.4608774299744,,Zain,-86.8,-17.2,-49.6
10/6/2025 13:34:15.000,33.2980583632758,44.4608846596609,,Zain,-86.8,-18.8,-46.7
10/6/2025 13:34:17.000,33.2980873075835,44.4609253392756,,Zain,-86.1,-20.3,-45.2
10/6/2025 13:34:19.000,33.2981345214689,44.4609943327684,,Zain,-86.6,-19.3,-46.1
10/6/2025 13:34:21.000,33.2981790142617,44.4610584354027,,Zain,-83.1,-17.8,-44.2
10/6/2025 13:34:23.000,33.2982223208138,44.4611172026604,,Zain,-90.5,-15.3,-51.2
10/6/2025 13:34:25.000,33.2982632415084,44.4611746427749,,Zain,-87.1,-16.2,-48.8
10/6/2025 13:34:27.000,33.2983001108478,44.4612325526593,,Zain,-82.9,-16.9,-45.5
10/6/2025 13:34:29.000,33.2983410792617,44.461291509772,,Zain,-80.0,-17.7,-41.8
10/6/2025 13:34:31.000,33.2983881280316,44.4613559717992,,Zain,-76.7,-15.0,-41.3
10/6/2025 13:34:33.000,33.298428281761,44.4614138396226,,Zain,-80.5,-16.8,-40.7
10/6/2025 13:34:35.000,33.2984649954281,44.4614627360765,,Zain,-79.8,-15.2,-44.5
10/6/2025 13:34:37.000,33.2984987496782,44.4615060714286,,Zain,-79.0,-15.0,-45.2
10/6/2025 13:34:39.000,33.2985373407922,44.4615632355967,,Zain,-81.8,-16.2,-45.1
10/6/2025 13:34:41.000,33.2985980826772,44.4616413805774,,Zain,-82.3,-17.6,-44.3
10/6/2025 13:34:43.000,33.2986658367521,44.4617416320512,,Zain,-78.5,-15.9,-44.2
10/6/2025 13:34:45.000,33.2987605178117,44.4618822900764,,Zain,-77.9,-16.1,-41.9
10/6/2025 13:34:47.000,33.298879245614,44.462060745614,,Zain,-78.3,-16.7,-41.1
10/6/2025 13:34:49.000,33.2990158627451,44.4622552843138,,Zain,-79.8,-16.6,-43.1
10/6/2025 13:34:51.000,33.2991681028369,44.4624698918439,,Zain,-79.2,-16.1,-41.9
10/6/2025 13:34:53.000,33.2993191352657,44.4626902826087,,Zain,-76.1,-14.0,-40.0
10/6/2025 13:34:55.000,33.2994590583333,44.4628879037879,,Zain,-73.3,-14.6,-38.7
10/6/2025 13:34:57.000,33.2995861365854,44.4630702048781,,Zain,-72.8,-15.3,-37.2
10/6/2025 13:34:59.000,33.2996943666667,44.4632233788618,,Zain,-72.6,-15.3,-36.2
10/6/2025 13:35:01.000,33.2997880740741,44.4633518111111,,Zain,-76.8,-16.7,-37.2
10/6/2025 13:35:03.000,33.2998686639929,44.4634618484849,,Zain,-77.2,-13.3,-43.6
10/6/2025 13:35:05.000,33.2999435207907,44.463560599182,,Zain,-73.0,-13.0,-39.1
10/6/2025 13:35:07.000,33.3000231833953,44.4636705731103,,Zain,-71.9,-15.7,-36.2
10/6/2025 13:35:09.000,33.3001038955782,44.4637815125851,,Zain,-72.6,-16.8,-33.4
10/6/2025 13:35:11.000,33.3001743060932,44.4638832383513,,Zain,-71.6,-15.5,-32.8
10/6/2025 13:35:13.000,33.3002522436782,44.4639860574713,,Zain,-73.0,-15.3,-35.8
10/6/2025 13:35:15.000,33.3003388225806,44.4640998031431,,Zain,-73.9,-16.6,-36.9
10/6/2025 13:35:17.000,33.3004189751589,44.4642049664934,,Zain,-75.1,-15.6,-36.3
10/6/2025 13:35:19.000,33.3004860529209,44.4642936731959,,Zain,-76.9,-17.2,-39.8
10/6/2025 13:35:21.000,33.3005518037975,44.4643807154536,,Zain,-80.1,-16.3,-44.1
10/6/2025 13:35:23.000,33.3006151371158,44.464460106383,,Zain,-81.5,-17.8,-43.3
10/6/2025 13:35:25.000,33.3006627621916,44.464523182444,,Zain,-83.2,-17.8,-45.3
10/6/2025 13:35:27.000,33.3007129614325,44.4645889917355,,Zain,-72.2,-12.4,-39.1
10/6/2025 13:35:29.000,33.3007342578822,44.4646201970058,,Zain,-75.4,-14.1,-39.9
10/6/2025 13:35:31.000,33.3007557932961,44.4646480405028,,Zain,-74.2,-14.1,-38.8
10/6/2025 13:35:33.000,33.3007997630992,44.4647093444816,,Zain,-76.4,-13.1,-41.7
10/6/2025 13:35:35.000,33.3008594161905,44.4647884971428,,Zain,-76.1,-13.1,-40.6
10/6/2025 13:35:37.000,33.3009318262853,44.4648919046435,,Zain,-76.7,-14.3,-41.9
10/6/2025 13:35:39.000,33.3010231371037,44.4650145479863,,Zain,-79.6,-16.2,-42.2
10/6/2025 13:35:41.000,33.3011251068493,44.4651440730593,,Zain,-76.8,-17.5,-35.5
10/6/2025 13:35:43.000,33.3012280803653,44.4652626968037,,Zain,-74.7,-12.8,-41.9
10/6/2025 13:35:45.000,33.3013496355312,44.4653994500916,,Zain,-79.8,-15.6,-44.6
10/6/2025 13:35:47.000,33.3014582401574,44.4655372405949,,Zain,-72.5,-13.5,-38.3
10/6/2025 13:35:49.000,33.3015395346426,44.4656535951991,,Zain,-75.0,-17.2,-38.4
10/6/2025 13:35:51.000,33.3015987403235,44.4657486143848,,Zain,-74.7,-14.7,-42.0
10/6/2025 13:35:53.000,33.3016465057471,44.4658188353726,,Zain,-72.5,-14.3,-37.6
10/6/2025 13:35:55.000,33.3016717982524,44.4658523054485,,Zain,-76.7,-14.4,-40.1
10/6/2025 13:35:57.000,33.3016934240977,44.4658827836164,,Zain,-78.6,-14.0,-43.2
10/6/2025 13:35:59.000,33.3017250736173,44.4659298415546,,Zain,-74.2,-15.0,-39.9
10/6/2025 13:36:01.000,33.3017573604993,44.4659842562408,,Zain,-76.8,-13.5,-42.4
10/6/2025 13:36:03.000,33.3017937739938,44.466042493808,,Zain,-74.9,-13.0,-36.8
10/6/2025 13:36:05.000,33.3018413579326,44.466108035655,,Zain,-72.8,-13.2,-38.5
10/6/2025 13:36:07.000,33.3018826042564,44.4661659167862,,Zain,-73.2,-12.8,-39.4
10/6/2025 13:36:09.000,33.3019145822416,44.4662089477802,,Zain,-78.5,-13.1,-45.1
10/6/2025 13:36:11.000,33.3019474381632,44.4662559035858,,Zain,-76.9,-13.2,-42.3
10/6/2025 13:36:13.000,33.3019832975791,44.4663026005587,,Zain,-75.5,-14.0,-38.9
10/6/2025 13:36:15.000,33.3020175609937,44.4663508192436,,Zain,-80.4,-13.7,-46.4
10/6/2025 13:36:17.000,33.3020513912325,44.466406382134,,Zain,-77.2,-13.7,-41.9
10/6/2025 13:36:19.000,33.3020784833893,44.4664618219485,,Zain,-71.4,-14.1,-36.6
10/6/2025 13:36:21.000,33.3021054558499,44.4665205507726,,Zain,-74.9,-12.8,-40.6
10/6/2025 13:36:23.000,33.3021438492462,44.466603561139,,Zain,-80.0,-13.9,-46.1
10/6/2025 13:36:25.000,33.3021826836735,44.4667203027211,,Zain,-86.7,-15.4,-50.1
10/6/2025 13:36:27.000,33.3022220934292,44.4668553268309,,Zain,-84.9,-16.1,-47.4
10/6/2025 13:36:29.000,33.3022426296531,44.4670000103638,,Zain,-80.2,-13.0,-46.1
10/6/2025 13:36:31.000,33.3022440208939,44.4671700604677,,Zain,-76.2,-15.7,-40.6
10/6/2025 13:36:33.000,33.3022179425,44.4673603420833,,Zain,-79.4,-15.6,-43.0
10/6/2025 13:36:35.000,33.3021666593496,44.4675558951219,,Zain,-82.9,-20.1,-41.9
10/6/2025 13:36:37.000,33.3020877370892,44.4677688004695,,Zain,-79.6,-17.0,-42.6
10/6/2025 13:36:39.000,33.3020089559435,44.4679781400665,,Zain,-78.1,-15.5,-43.3
10/6/2025 13:36:41.000,33.301941818408,44.46815925,,Zain,-80.7,-18.0,-41.9
10/6/2025 13:36:43.000,33.3018808292181,44.468325526749,,Zain,-76.8,-14.1,-40.4
10/6/2025 13:36:45.000,33.3018096469247,44.4684909143588,,Zain,-78.7,-14.8,-43.3
10/6/2025 13:36:47.000,33.3017573109966,44.4686548298969,,Zain,-79.9,-15.0,-45.3
10/6/2025 13:36:49.000,33.3016998123426,44.4688111838791,,Zain,-78.1,-13.7,-44.1
10/6/2025 13:36:51.000,33.3016624783582,44.4689594681592,,Zain,-78.5,-14.5,-43.0
10/6/2025 13:36:53.000,33.301659226601,44.4690962955665,,Zain,-77.4,-13.3,-45.0
10/6/2025 13:36:55.000,33.3016778888889,44.4692427777778,,Zain,-78.2,-13.1,-42.5
10/6/2025 13:36:57.000,33.301727240458,44.4693972654792,,Zain,-76.5,-12.1,-45.0
10/6/2025 13:36:59.000,33.3018183324851,44.4695452459711,,Zain,-74.7,-11.2,-44.8
10/6/2025 13:37:01.000,33.3019431165223,44.4696586848244,,Zain,-77.5,-11.9,-43.6
10/6/2025 13:37:03.000,33.3020696839226,44.4697143030303,,Zain,-74.7,-10.1,-43.9
10/6/2025 13:37:05.000,33.3022163128655,44.4697303934837,,Zain,-77.1,-11.8,-44.0
10/6/2025 13:37:07.000,33.3023679187397,44.4697015045605,,Zain,-71.9,-11.8,-39.8
10/6/2025 13:37:09.000,33.3024953205742,44.46963326874,,Zain,-71.4,-11.7,-36.4
10/6/2025 13:37:11.000,33.302605022864,44.4695283512635,,Zain,-70.2,-14.8,-35.3
10/6/2025 13:37:13.000,33.3026960922078,44.4694103199135,,Zain,-73.4,-10.6,-41.4
10/6/2025 13:37:15.000,33.3027958558333,44.4692545566667,,Zain,-70.6,-10.9,-39.5
10/6/2025 13:37:17.000,33.3029019498208,44.4690706774193,,Zain,-76.6,-10.9,-45.6
10/6/2025 13:37:19.000,33.3030125454545,44.4688701161616,,Zain,-74.7,-14.2,-40.6
10/6/2025 13:37:21.000,33.3031203229167,44.4686817458333,,Zain,-79.8,-14.2,-43.4
10/6/2025 13:37:23.000,33.3032233161141,44.4685078905166,,Zain,-80.7,-11.3,-49.2
10/6/2025 13:37:25.000,33.3033394816242,44.4683310722179,,Zain,-86.3,-14.2,-51.9
10/6/2025 13:37:27.000,33.3034755994262,44.4681430354476,,Zain,-93.3,-14.9,-58.5
10/6/2025 13:37:29.000,33.3036153463413,44.4679522785507,,Zain,-87.3,-13.7,-54.3
